A0 f (kHz),A0 Phase velocity (m/ms),A0 Energy velocity (m/ms),A0 Propagation time (micsec),A0 Coincidence angle (deg),A0 Wavelength (mm),A0 Wavenumber (rad/mm),A0 Attenuation (Np/m),A1 f (kHz),A1 Phase velocity (m/ms),A1 Energy velocity (m/ms),A1 Propagation time (micsec),A1 Coincidence angle (deg),A1 Wavelength (mm),A1 Wavenumber (rad/mm),A1 Attenuation (Np/m)
901,1.33989418684844,1.46954732927695,68.0481655866113,14.8322767602962,1.48711896431569,4.22507241044487,0,1428,3.02736128233217,1.65758901920659,60.3285849757048,6.5055807170318,2.12000089799171,2.96376539893529,0
909.5,1.34099535166637,1.46826655335414,68.1075243262594,14.8198179558266,1.47443139270629,4.26142941493327,0,1436.5,3.01260508698626,1.65547644374763,60.4055710835861,6.53758470407867,2.09718418864341,2.99601024135317,0
918,1.3420680195432,1.46695306345991,68.1685068806106,14.8077019171631,1.46194773370719,4.29781801518084,0,1445,2.99812680257673,1.65328114189239,60.4857803467941,6.56929415494586,2.07482823707732,3.02829178574816,0
926.5,1.34311292794862,1.46560710573253,68.2311102401611,14.7959186860272,1.44966317101848,4.33423807184483,0,1453.5,2.98391337805305,1.65101552124897,60.5687824935476,6.60072484355318,2.05291598077265,3.06061493311324,0
935,1.34412569317555,1.46422616279367,68.295460456194,14.7845160203855,1.43756758628401,4.37070602253984,0,1462,2.96995059049569,1.6486773539096,60.6546816227351,6.63189618738711,2.03142995245943,3.09298644512581,0
943.5,1.34511966686018,1.46281950553454,68.3611338388999,14.7733422042823,1.42567002316924,4.40718062740223,0,1470.5,2.95623054303221,1.64625016054573,60.7441094899271,6.66281439294879,2.01035739070535,3.12540712225058,0
952,1.34607578412519,1.46136959677085,68.4289588485809,14.7626100657373,1.413945151392,4.44372633619763,0,1479,2.94274680100215,1.64373103440349,60.8372038411322,6.69348290423663,1.98968681609341,3.15787653431615,0
960.5,1.34701416093312,1.45989581575933,68.4980386411938,14.7520923866777,1.40240932944625,4.48027917046198,0,1487.5,2.92949569021839,1.64111397223075,60.9342201042084,6.72389925794361,1.96940886737371,3.1903914983172,0
969,1.34792596261662,1.45838962368892,68.5687818780932,14.7418870853897,1.39104846503263,4.51687016313426,0,1496,2.91646192888362,1.63838069885507,61.0358752821503,6.75408822776001,1.94950663695429,3.22296174225689,0
977.5,1.34880303747818,1.45684491508991,68.6414861075509,14.7320839324652,1.37984965470914,4.55352891942712,0,1504.5,2.9036402240632,1.63555756794853,61.1412291194551,6.78405233630889,1.92997023865949,3.25558663098543,0
986,1.34966383848978,1.45527481665734,68.7155435216648,14.7224754906516,1.36882742240342,4.5901953776959,0,1513,2.89102031874907,1.63262098514892,61.2512033776647,6.81380622781352,1.91078672752747,3.28827137883144,0
