S0 f (kHz),S0 Phase velocity (m/ms),S0 Energy velocity 1 (m/ms),S0 Energy velocity 2 (m/ms),S0 Energy velocity absolute (m/ms),S0 Skew angle (deg),S0 Propagation time (micsec),S0 Coincidence angle (deg),S0 Wavelength (mm),S0 Wavenumber (rad/mm),S0 Attenuation (Np/m),S1 f (kHz),S1 Phase velocity (m/ms),S1 Energy velocity 1 (m/ms),S1 Energy velocity 2 (m/ms),S1 Energy velocity absolute (m/ms),S1 Skew angle (deg),S1 Propagation time (micsec),S1 Coincidence angle (deg),S1 Wavelength (mm),S1 Wavenumber (rad/mm),S1 Attenuation (Np/m),S2 f (kHz),S2 Phase velocity (m/ms),S2 Energy velocity 1 (m/ms),S2 Energy velocity 2 (m/ms),S2 Energy velocity absolute (m/ms),S2 Skew angle (deg),S2 Propagation time (micsec),S2 Coincidence angle (deg),S2 Wavelength (mm),S2 Wavenumber (rad/mm),S2 Attenuation (Np/m),S3 f (kHz),S3 Phase velocity (m/ms),S3 Energy velocity 1 (m/ms),S3 Energy velocity 2 (m/ms),S3 Energy velocity absolute (m/ms),S3 Skew angle (deg),S3 Propagation time (micsec),S3 Coincidence angle (deg),S3 Wavelength (mm),S3 Wavenumber (rad/mm),S3 Attenuation (Np/m),S4 f (kHz),S4 Phase velocity (m/ms),S4 Energy velocity 1 (m/ms),S4 Energy velocity 2 (m/ms),S4 Energy velocity absolute (m/ms),S4 Skew angle (deg),S4 Propagation time (micsec),S4 Coincidence angle (deg),S4 Wavelength (mm),S4 Wavenumber (rad/mm),S4 Attenuation (Np/m)
1555.5,1.59011191952056,1.16892241820966,-0.121486629143171,1.17521854174179,5.93347360543382,85.5488768477563,12.4570725076269,1.02225131438159,6.14641939685897,0,1555.5,3.93066540494353,2.80704013228155,1.02038417209478,2.98674708720052,-19.9766578768727,35.624713323468,5.00614467127301,2.52694657984155,2.48647334189929,0,1496,4.53417388046419,2.78272071572655,-1.09187519404732,2.98926847591673,21.4238930728457,35.9360533146032,4.33844072029863,3.03086489335842,2.0730667740908,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1564,1.587033460995,1.17369764488455,-0.121849214706227,1.18000567487282,5.9270162291754,85.2008184866358,12.4816254379691,1.01472727685102,6.1919940958698,0,1564,3.92204016797315,2.78877896037676,1.01090034301405,2.9663458317172,-19.924999023678,35.8579871050412,5.01718223420956,2.50769831711838,2.505558688734,0,1504.5,4.51790957265151,2.7565415794457,-1.07610955683749,2.95914400756873,21.3248749842134,36.2773414142038,4.35408902697733,3.00293092233401,2.09235092970305,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1572.5,1.58403978033118,1.17838063067272,-0.122210474248036,1.18470093726669,5.92100740562154,84.862223119631,12.5055959777313,1.00733849305639,6.2374121017808,0,1572.5,3.91334080787255,2.77046171790797,1.00133464420623,2.94586645998783,-19.8714979207427,36.0950665203603,5.02836412543462,2.48861100659621,2.52477598569066,0,1513,4.50154946166138,2.73003273448421,-1.06028966572539,2.92870157349624,21.2251661048585,36.6295974172241,4.3699439174003,2.97524749614103,2.11181937480127,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1581,1.58112854282626,1.18297362543091,-0.122567420256322,1.1893062561735,5.91528609965815,84.5327383893062,12.5289955922053,1.00008130476045,6.28267449583475,0,1581,3.90458299894627,2.75210984156625,0.991687294732967,2.92532942941142,-19.815973252021,36.3357590201012,5.03967166974787,2.46969196644293,2.54411699618928,0,1521.5,4.48508854014924,2.70322151117872,-1.04443626433565,2.89797405936609,21.124899353099,36.9928988750891,4.3860135853412,2.94780712464623,2.13147775329217,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1589.5,1.57831339890305,1.18747392090679,-0.122916220244077,1.19381854150153,5.90967811609215,84.212375732544,12.5517069627432,0.992962188677605,6.32771859676483,0,1589.5,3.89575813804541,2.73372618872303,0.982049050938074,2.90476835795189,-19.7600444441472,36.5801082831605,5.05111741277501,2.45093308464637,2.56358908635245,0,1530,4.46851305206475,2.67615169111561,-1.02856726402803,2.86700863104579,21.0240467854165,37.3670895906176,4.40231508239586,2.92059676605539,2.15133611740102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1598,1.57557578140429,1.19188819634992,-0.123262729538647,1.19824503883454,5.90442651109234,83.9004868965421,12.5738726528388,0.985967322530844,6.37261008919799,0,1598,3.88687398511036,2.71531911370466,0.972327837230722,2.88416007050643,-19.7019234007352,36.8280838503598,5.06269276082914,2.43233666152088,2.58318899952397,0,1538.5,4.45182972896767,2.64886564812368,-1.01261560868375,2.83582079701092,20.9209922827003,37.7520090801264,4.41884557440999,2.8936169834044,2.17139495075374,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1606.5,1.57291355532493,1.19621878232502,-0.123604194785681,1.20258778147616,5.89938432725228,83.5967479173301,12.5955037641914,0.97909340511978,6.41735024904076,0,1606.5,3.87792181287941,2.69688490784179,0.962540369996079,2.86350697048514,-19.6418998219232,37.0798174253666,5.07441059156587,2.41389468588821,2.60292437110513,0,1547,4.43503016536894,2.62138898436547,-0.996627926392457,2.80445136007347,20.816342112067,38.1477150458866,4.43561728755942,2.8668585425785,2.19166213256144,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615,1.57033192398039,1.20046509450081,-0.123941216780231,1.20684624883694,5.89457947529314,83.3010476173679,12.6165518256614,0.972341748594667,6.46191045099187,0,1615,3.86890110057981,2.67842334526255,0.952639056810923,2.8427931315889,-19.5790271230464,37.3353973996958,5.08627320536535,2.39560439664385,2.62279753534519,0,1555.5,4.41810667599583,2.59374732029826,-0.980625619730822,2.77293198034623,20.7102476544981,38.5542566993383,4.45264207202032,2.84031287431426,2.21214548721029,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1623.5,1.5678213883428,1.20463118370173,-0.124274689151667,1.21102456090303,5.89003083727076,83.0129597780361,12.6370883911694,0.965704581670957,6.50632235409695,0,1623.5,3.85981978036946,2.65994661445138,0.942563106683007,2.82201013495899,-19.5119924231859,37.5947394796212,5.09827175132194,2.377468297117,2.64280508589695,0,1564,4.40106500945703,2.56599100236118,-0.964541330102838,2.74128615829779,20.600953205156,38.9712979928542,4.46991844971286,2.81398018507483,2.23284632226808,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632,1.56537999050304,1.20871902977668,-0.12460412295377,1.21512463574785,5.88570236361428,82.7322128108433,12.6571241657418,0.959178915749413,6.55058738678643,0,1632,3.85066893130124,2.6414602315328,0.932478380437029,2.80121903548291,-19.4438595751938,37.8578480214224,5.11041963526324,2.35947851182674,2.66295508761174,0,1572.5,4.38389335355602,2.53813720381126,-0.948422086742943,2.70954699534677,20.4891354303964,39.3989733296688,4.48746288273875,2.78784950941559,2.25377492076203,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640.5,1.56300582647098,1.21272982879112,-0.124931514607164,1.21914786674208,5.88167857060773,82.4585968168051,12.6766697194372,0.952761857038087,6.59470702019132,0,1640.5,3.84145659996584,2.62296540825913,0.922155809727268,2.78034509914466,-19.3701417836355,38.1247879537879,5.12270783240676,2.34163767142081,2.68324403209964,0,1581,4.36659620707426,2.51020368544436,-0.932233443371648,2.6777195027409,20.3738692451187,39.8374046615655,4.50527546534188,2.76192043458208,2.27493349500864,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1649,1.56070353654536,1.21666426890986,-0.125250797526378,1.22309431587386,5.87766969713501,82.1919428024307,12.6956817937156,0.946454540051765,6.63865515065936,0,1649,3.83217373671866,2.6044572031676,0.911735510966031,2.75943091326601,-19.2934854549944,38.3957163428824,5.13515011229097,2.32393798466868,2.70368028261966,0,1589.5,4.34916856916011,2.48223774051319,-0.916067920245398,2.64588069174156,20.2565432777037,40.2862297868879,4.52336616726578,2.73618658015735,2.296329260857,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1657.5,1.55845835420188,1.22052724788531,-0.125569362691852,1.22696961155415,5.87399476592737,81.9318046141616,12.7142777541022,0.940246367542612,6.68248825422326,0,1657.5,3.82282850423403,2.58594912338149,0.901091610486429,2.73844827579535,-19.2112398412135,38.6705210461511,5.14773727261587,2.30638220466608,2.72426022645682,0,1598,4.33160914279202,2.4542606843129,-0.899794805012481,2.61400577613965,20.1342294913748,40.7454679281538,4.54174136068545,2.7106440192691,2.31796770897043,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1666,1.55627500207528,1.22431860143427,-0.125884033168967,1.23077326410061,5.87050364829688,81.6780859841967,12.7324143701835,0.93413865670785,6.72618059649001,0,1666,3.81342048346865,2.56744743355149,0.890249370038489,2.71741242083422,-19.1237290997732,38.9491908162155,5.16047157217542,2.28896787723208,2.74498623142649,0,1606.5,4.31391709450662,2.42629214860524,-0.883466201462649,2.58213208792856,20.0076748854975,41.2151521231626,4.56040710483718,2.68528919670502,2.33985423800511,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1674.5,1.55415177741935,1.2280401294517,-0.126194981352198,1.23450708092834,5.86719345725324,81.4305637102011,12.7501016429986,0.928128860805824,6.76973378645329,0,1674.5,3.80394043254428,2.54893273524712,0.879149996569297,2.69628685515509,-19.0297780154709,39.2321062918536,5.17336734415902,2.27168732907989,2.76586712737641,0,1615,4.29609302196412,2.39835919229779,-0.867082686476816,2.55028610168882,19.876525566263,41.6951724000078,4.57936809852693,2.66011951824404,2.36199361122208,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1683,1.55208121868751,1.2316939659873,-0.126505130971097,1.2381734830029,5.86418649248141,81.1889988596659,12.7673979895626,0.922211062797093,6.81317494513946,0,1683,3.79440557507551,2.53044411353134,0.867820485560799,2.67511865285718,-18.9294997291418,39.5187546191035,5.18640293510692,2.25454876712745,2.78689261407508,0,1623.5,4.27813624054518,2.3704652511453,-0.850665998146043,2.51847933231328,19.7410500150203,42.1858113936429,4.59863054459224,2.63513165417011,2.38439142015406,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1691.5,1.55007334288602,1.23528102844478,-0.126804511945122,1.24177236379509,5.86101763791561,80.9532387345898,12.7842159818409,0.91638979774521,6.85645488703547,0,1691.5,3.78479771635424,2.51194439677502,0.856193856305381,2.6538524020873,-18.8216279460612,39.8097983890032,5.19960504025782,2.23753929432707,2.80807819693251,0,1632,4.26004214487881,2.34270033862404,-0.834087128393997,2.48675415237247,19.5975920383008,42.6857837305535,4.6182050790421,2.61031994171495,2.40705562822755,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700,1.54811527181633,1.23880336708085,-0.127107418238476,1.24530722236005,5.85833237650113,80.7230611873801,12.8006599075501,0.910656042244901,6.89962512266499,0,1700,3.77512530483218,2.49344636756779,0.844195737700637,2.63247815403831,-18.704343902975,40.1051337220235,5.21296400746469,2.22066194401893,2.82941999528678,0,1640.5,4.24181138347582,2.31501737354326,-0.817492411124885,2.45511695893574,19.449441778687,43.196220098748,4.63809690758343,2.5856820380834,2.42999147406264,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1649,4.22345475461608,2.28746585799957,-0.800761737057688,2.42357574898111,19.2933639805977,43.7164994836039,4.6583001560537,2.56122180389089,2.45319842960671,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1657.5,4.20496155453093,2.2600634899719,-0.783942785035384,2.39216497527094,19.1300028878269,44.2465445965162,4.67883267584277,2.53693004798246,2.47668843379281,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1666,4.18633743528806,2.23282849628452,-0.767020016113167,2.36089872695515,18.9585933521052,44.786243173805,4.69969450477738,2.51280758420652,2.50046416075414,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1674.5,4.16758467321908,2.20578508570476,-0.749966538928194,2.32979347879367,18.7780241369015,45.3353323712629,4.72088946378174,2.48885319392002,2.52453030276301,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1683,4.14870688233177,2.1789508857375,-0.732778185451067,2.29886729315313,18.5877213515147,45.8936457239848,4.742419926351,2.46506647791549,2.54889081632102,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1691.5,4.12969971689513,2.1523480661782,-0.715423801202906,2.26813434639764,18.3864066704207,46.4608868664835,4.76429749982053,2.44144233928178,2.57355465909875,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1700,4.11057068546387,2.12599272316088,-0.69792040039555,2.23761881119669,18.1739618421605,47.0368496141051,4.7865203285094,2.41798275615522,2.59852362105772,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
